ID,sentence,reference_Id
Q15_63_107,黎聖尊南巡詩有雲：「一水白攢天塹險，羣山翠駁石舜危，風濤久醒英尊夢，香水猶欽聖毋祠」。,"[""[[769, 0], [833, 0], [833, 1563], [769, 1563]]""]"
Q15_63_108,墨占舊設凡五站在千里條路，新罵立設凡二十站在關報諸條路，安京占在瓊瑠縣瓊文社北至清科站三安多王立十八里，南至安壘站三十四里。,"[""[[451, 0], [517, 0], [517, 1563], [451, 1563]]"", ""[[199, 0], [263, 0], [263, 1563], [199, 1563]]"", ""[[911, 0], [971, 0], [971, 1576], [911, 1576]]"", ""[[722, 0], [789, 0], [789, 1576], [722, 1576]]"", ""[[659, 0], [722, 0], [722, 1576], [659, 1576]]"", ""[[402, 0], [463, 0], [463, 1576], [402, 1576]]"", ""[[274, 0], [340, 0], [340, 1576], [274, 1576]]"", ""[[843, 0], [906, 0], [906, 1571], [843, 1571]]"", ""[[654, 0], [715, 0], [715, 1571], [654, 1571]]"", ""[[269, 0], [334, 0], [334, 1571], [269, 1571]]""]"
Q15_65_109,泰昌占在東城縣，即西壘社南之昏占在香藹昌立至安香站二十四里，安立社南至安金站，安亥占在宜祿縣師金溪社南安夏二十里，安今立至安勇站二十九里。,"[""[[208, 0], [269, 0], [269, 1571], [208, 1571]]"", ""[[732, 0], [794, 0], [794, 1591], [732, 1591]]"", ""[[601, 0], [661, 0], [661, 1591], [601, 1591]]"", ""[[272, 0], [341, 0], [341, 1591], [272, 1591]]"", ""[[854, 0], [923, 0], [923, 1577], [854, 1577]]"", ""[[405, 0], [468, 0], [468, 1577], [405, 1577]]"", ""[[786, 0], [847, 0], [847, 1577], [786, 1577]]"", ""[[396, 0], [458, 0], [458, 1577], [396, 1577]]""]"
Q15_68_110,N占在勇決社南至安齡辰占在安城縣保立靜遼站三十三里，不立岩村。,"[""[[396, 0], [458, 0], [458, 1577], [396, 1577]]"", ""[[962, 0], [1054, 0], [1054, 1573], [962, 1573]]"", ""[[582, 0], [647, 0], [647, 1573], [582, 1573]]"", ""[[387, 0], [452, 0], [452, 1573], [387, 1573]]""]"
Q15_69_111,此以下十四站，自演州往英山，襄之言占在梁山縣陽二府諸條路，里數未詳。,"[""[[264, 0], [328, 0], [328, 1573], [264, 1573]]"", ""[[203, 0], [264, 0], [264, 1573], [203, 1573]]"", ""[[910, 0], [975, 0], [975, 1587], [910, 1587]]"", ""[[792, 0], [853, 0], [853, 1587], [792, 1587]]"", ""[[468, 0], [533, 0], [533, 1587], [468, 1587]]"", ""[[403, 0], [468, 0], [468, 1587], [403, 1587]]"", ""[[336, 0], [403, 0], [403, 1587], [336, 1587]]""]"
Q15_69_112,身扇立呼都梁社，村梁壽站在東朗社，在關那鳥，占在襄陽府矣。,[]
Q15_70_113,七古在門吉在光是公立町正安社，清沙立山社，書書立朗社，那堪站安社，右傷更塔站監社在石闡澇站，量社在舍站，匡社在石歌難站，雷社在炤供杆站，險安蔡站興在元府蔡老社。,"[""[[148, 0], [209, 0], [209, 1587], [148, 1587]]"", ""[[587, 0], [651, 0], [651, 1574], [587, 1574]]""]"
Q15_71_114,此以下三站，自興身上上在南元府往南壇清漳二縣諸條路，臣交玄壇縣社延攬武烈站，武烈社在清漳縣默早站，早社。,"[""[[210, 0], [267, 0], [267, 1574], [210, 1574]]"", ""[[911, 0], [976, 0], [976, 1573], [911, 1573]]"", ""[[597, 0], [660, 0], [660, 1573], [597, 1573]]"", ""[[533, 0], [597, 0], [597, 1573], [533, 1573]]"", ""[[405, 0], [464, 0], [464, 1573], [405, 1573]]"", ""[[338, 0], [405, 0], [405, 1573], [338, 1573]]""]"
Q15_73_115,此以下在東城縣默往葵州條路，三龍立三禮社，九日貢義壇縣樸魯社，里路載各南自宜祿縣安勇社下村，北至瓊璠縣金昆永祿村，共八萬七千西尺成南尺二十一萬七千五百千里。,"[""[[780, 0], [846, 0], [846, 1592], [780, 1592]]"", ""[[463, 0], [527, 0], [527, 1592], [463, 1592]]"", ""[[397, 0], [463, 0], [463, 1592], [397, 1592]]""]"
Q15_73_116,各一條，自藍江瀝渡經尺成泰三年築二目足，安勇安金二站過宜祿縣治，至禁江南岸，長四十六里。,[]
Q15_73_117,又自江北岸經興元府界至集福社夾東城縣界八里三，又由館巡經安香站過演州府城轉安壘站至憂橋南，長五十六里。,[]
Q15_73_118,又自橋北經瓊瑠縣界轉安瓊站至冷水溪夾清化省界，長爾艮二十九里，南北通長一百三十九里。,[]
Q15_73_119,圖各英山府，一條自府治東經梁山南壇二縣顯界至的橋，過興元府治抵。,[]
Q15_73_120,省城長八十六里五十一丈，一條自府治西，夾襄陽府界，長五十一里。,[]
Q15_73_121,襄陽府，一條自府治北，經石鑑巨豪等站至芒林站，夾鎮寧府界，行程五日。,[]
Q15_73_122,一条自府治南，經沈香站至曹江村三江口，夾吴山府界，行程二日。,[]
Q15_73_123,葵州府，一條自府治東，經朴鲁册，夹琼瑠县，千里路，行程半天。,[]
Q15_73_124,強卜各英山府，一條自府界之北，夾安城县界，雖長一百十五丈。,[]
Q15_73_125,一條自府界之南，至清漳県界，長一百二十丈。,[]
Q15_73_126,清漳縣，一條自良场社舊縣治，沿江而西北，經碧潮村，桥过鲁江渡，又经王林村，桥过莱江杨江二渡，至葛岸社，夾梁山、襄阳二府县界，长一百七十九里。,[]
Q15_73_127,一条沿江而南，经五福中会二桥，至庠舍村，深局一一务局成登清潭沟渡，夾南壇縣界，长六十丈。,[]
Q15_73_128,興元府，一條南經金馬春盛等村至文园总潮口社，夾二六周巻上十五父安下八一五八九罗山县界，长十里。,[]
Q15_73_129,一條北經興隆保陀等村至雲程總鐵山，夾东城縣界，长二十里。,[]
Q15_73_130,宜禄县，一條自縣治西，經金原總高舍社，夾興元府清风裴洲等社，長五里。,[]
Q15_73_131,一條東至祿洲社会海汛，長三十三里餘。,[]
Q15_73_132,一條東經文舍上金等社至舍海汛，長二十二里餘。,[]
Q15_73_133,演州府，一條自府城東至于溝海口，長三里。,[]
Q15_73_134,府城西，經安城縣雲岫總，夾英山府界，長五十五里。,[]
Q15_73_135,瓊瑠縣，一條自縣治東，經濠江至富義社，達於權汛，長十三里餘。,[]
Q15_73_136,一條自縣治西，至春壽村，夾葵州府界，長三十九里餘。,[]
Q15_73_137,葵州府，一條自府治西，經翠雲縣，夾襄陽府界，行程四頓半。,[]
Q15_73_138,一條自府治南，經知止知禮等，夾襄陽、英山二府界，行程半日。,[]
Q15_73_139,一條自府治北，經桂峰縣，夾清化省工直襄陽府大江，一條曰慕界，行程一日半。,[]
Q15_73_140,立美江，自鎮寧府注下，與襄江合，長四十七里。,[]
Q15_73_141,又自襄江經祈山會元永都登房院務務務安市，百五十三里。,[]
Q15_73_142,葵州府大江，一條曰孝江，自岑祚縣注下，經府轄至梁山縣三江坊，長一百二十里。,[]
Q15_73_143,又自我距梁合流曰藍江，經梁山南壇，清漳興元宜祿諸府縣至會海口，長四百六十八里。,[]
Q15_73_144,演州府大江，一條曰馮江，自安城縣雲岫總，安榮甲注下，東經里齋總杏林社土厚村，三岐渡達平漓海口，長二十里餘。,[]
Q15_73_145,瓊瑠縣大江，一條曰黃梅江，自灣儀注下，經黃U梅渡達於乾海口，長十八里。,[]
Q15_73_146,演州府小江，一條曰憂江，自長厚村經憂橋至台海口，長十星建務寧衛務務堂務元園園三岐處達權海口，長二十四里。,[]
Q15_73_147,清漳縣小江，一條曰楊江，自襄陽府門山總注下，達於葛岸社楊。,[]
Q15_73_148,江渡長一百十二里，,[]
Q15_73_149,一條曰萊江，,[]
Q15_73_150,自神臂山注下，,[]
Q15_73_151,東經和鈞、,[]
Q15_73_152,清潔二社坊，,[]
Q15_73_153,至萊江渡長三十二里，,[]
Q15_73_154,一條曰魯江，,[]
Q15_73_155,自神膂山注下，,[]
Q15_73_156,經清渚、,[]
Q15_73_157,萊雅、,[]
Q15_73_158,抱德、,[]
Q15_73_159,謨詠、,[]
Q15_73_160,明果五社村，,[]
Q15_73_161,至魯江渡長二十一里。,[]
Q15_73_162,興元府小江一條，自福川村大江分流而下，灣抱宜春縣之春芽、五祿等社復八於大江，長二里，一條自藍江分支迤裡而北，過省城右門，達於的橋。,[]
Q15_73_163,至長直興元府禁江，東注於舍海口，長八十一里。,[]
Q15_73_164,清道一條，自禁江分支北經羅雲、羅岩二社，夾東城縣集福社，長十里。,[]
Q15_73_165,演州府一條，自土厚村經關中、總之富厚、高舍，總之儒林等社，屈曲達於鐵二港。,[]
Q15_73_166,禁江渡長九里，一條自萬分社萬渡至瓊瑤縣文福社港分，長二十五里。,[]
Q15_73_167,瓊瑠縣一條，曰眉港，長二十里四十五丈。,[]
Q15_73_168,一條曰桑港，長九里五十丈。,[]
Q15_73_169,一條曰緯港，經易耨至冷水溪，長二十里一百三十二丈。,[]
Q15_73_170,聿度，在宜祿縣勇決社對馬度，在東城源湖江岸。,[]
Q15_73_171,宜春縣安樂社，冯之酒縣冯金明二每度，在瓊璠縣黄梅社以以育度社對岸。,[]
Q15_73_172,責有上三渡均在千里路公月，在南壇縣良攬社對岡亡度，在南壇縣多銅岸。,[]
Q15_73_173,清漳縣良場社金之遠村對岸春馮社第一，在興元府福川村易上度以下二縣清漳萊。,[]
Q15_73_174,江渡澹江渡橋梁上通載喬宜祿縣砂永安村長十包載喬春一定翁虎七西尺橫四西尺那沂金木臺村長六尺橫喪歲喬智水社長一百直憂歲七尺二寸來錢來十二尺橫八尺品錢喬東城縣以集福社,[]
Q15_73_175,長臯義壽東溪村長二虎八尺橫六尺五寸木金尺八寸橫七尺丁載喬安里社長帛包載鳶錦袍村長三橫六尺荒義壽五佩村長三尺四貞四寸求屬木寸橫六尺四寸同同貴金卷耆艾東中二長義壽仁,[]
Q15_73_176,貺社長二十八尺副遲金有八寸橫六尺五寸元村長三尺黍載喬福添村長四十一尺居載爲西溪村呂屬水六寸橫七尺二寸流屬木長二十六尺四寸橫度可載喬安春忠厚二村長九十四尺五寸注八,"[""[[397, 0], [463, 0], [463, 1592], [397, 1592]]""]"
Q15_73_177,金木三尺六寸橫八尺四寸那司義喬高厚社長四養載瓊墻縣似辰辰錯求尺橫四尺丁洋金木安周村長四十五尺五寸旁義壽石林村似長亥生載橫四尺一寸那畫錫者二十六尺木生屬橋尺長下以,[]
Q15_73_178,吉鐵橋有承以長四初橋溪辦鐵橋瓊社歷為鐵橋尺長檄鐵橋三十五尺樂田村長同數鐵橋七尺五寸壽榮村長十寺渤鐵橋長二尺海醴村下溪綸鐵橋尺一寸長八尺橫七棟坦鐵橋長四尺永祿村同,[]
Q15_73_179,。,[]
Q15_73_180,下領暖鐵橋誌鐵橋貴榮村，長一百尺，橫七尺五。,[]
Q15_73_181,朱喬水橋，剛英山府，似中美象喬佛偈司，寸玉水村，長四尺，橫四尺。,[]
Q15_73_182,同復水社壽春如村，長六尺。,[]
Q15_73_183,申喬富潤村，長二年（疑為“丈”），喬可相五寸，橫四尺。,[]
Q15_73_184,下前米十二尺五寸，三木封三水安二村貢，喬永安村召，喬永安安富安嶺，長十尺。,[]
Q15_73_185,近未長九尺採求三村，長二十二尺。,[]
Q15_73_186,廚喬多壽村，下以長答喬，長三或喬長四，晉月才三十尺五寸，土才十尺，去才尺。,[]
Q15_73_187,喬多壽知禮二村，晝知禮社似長二司見木，長二十六尺，木十九尺五寸。,[]
Q15_73_188,辰艮喬，長六尺。,[]
Q15_73_189,會喬，長二十。,[]
Q15_73_190,直喬，長四。,[]
Q15_73_191,旁喬，長三術五寸，木術八尺。,[]
Q15_73_192,正末十尺，月術十三尺。,[]
Q15_73_193,水喬靑朗村，長面喬春陽福山二社，蜀喬元木，三十四尺。,[]
Q15_73_194,卿未村，長十八尺。,[]
Q15_73_195,知水福山村，長三麥喬春陽杳馬喬春陽關，明二十一尺。,[]
Q15_73_196,下角木社日有社，長十八尺，橋八尺五寸。,[]
Q15_73_197,春陽社似長同下埋橋，楳橋長八尺。,[]
Q15_73_198,烏烏橋尺瀛橋，長十五尺。,[]
Q15_73_199,繡橋長十尺。,[]
Q15_73_200,填橋長十尺。,[]
Q15_73_201,同下橫征泉橋，核征混橋尺長四。,[]
Q15_73_202,棱櫃橋長八尺。,[]
Q15_73_203,會林社下以十習喬平朗村，似長牛喬，長十醫喬可封春尺木，三十二尺。,[]
Q15_73_204,洋水四尺石木枝二村，長二十句喬興元府，似正的村，似長是壽，長二尺百虎二十一尺，橫四尺町。,[]
Q15_73_205,馬卷三尺，,[]
Q15_73_206,溪往橋九尺，,[]
Q15_73_207,富田社長興仁，,[]
Q15_73_208,橋村興仁長提橋，,[]
Q15_73_209,提長村長十下喬茂林社，,[]
Q15_73_210,以長上喬長十，,[]
Q15_73_211,美冰喬五尺，,[]
Q15_73_212,才二十一尺，,[]
Q15_73_213,才尺方美林社長文喬古文斤，,[]
Q15_73_214,喬東城縣似安所，,[]
Q15_73_215,十五尺戶有村長二十七尺二寸，,[]
Q15_73_216,橫壽書府社長百奇宜祿縣似奇珍三尺町步相二十一尺冶有村長十二尺，,[]
Q15_73_217,橫一尺台，,[]
Q15_73_218,喬龍爪村長八尺，,[]
Q15_73_219,今喬慶裔村橫支八寸，,[]
Q15_73_220,木下橫二尺二寸，,[]
Q15_73_221,日未三尺八寸，,[]
Q15_73_222,橋文澤村長十尺，,[]
Q15_73_223,下黑墨橋L卷三天七寸同二不四尺五寸一辰十三尺二寸，,[]
Q15_73_224,橫齋喬祿洲口直喬永安社似三尺八寸，,[]
Q15_73_225,下元川社月定本長二十二尺七寸，,[]
Q15_73_226,橫下直喬長二十尺，,[]
Q15_73_227,橫尋喬安勇社三尺八寸進木五尺五寸作未似長十一尺三寸，,[]
Q15_73_228,橫台喬長十七尺，,[]
Q15_73_229,齋喬德厚村長三尺七寸六水橫六尺，,[]
Q15_73_230,齋術十一尺三寸，,[]
Q15_73_231,橫三尺寸喬恩厚社長十翁閣喬潘村長七寸，,[]
Q15_73_232,下層有三尺九寸多有木三尺三寸巳喬安樂社長窮榮司安榮村長十尺，,[]
Q15_73_233,安月布十一尺，,[]
Q15_73_234,辰勞木四寸，,[]
Q15_73_235,橫四尺，,[]
Q15_73_236,下油各喬中 Mỹ村門占喬金溪社祕長五尺，,[]
Q15_73_237,書司長七長晉長十貴壽安城縣似安陵村長水尺長木二尺屬木十七尺五寸，,[]
Q15_73_238,橫二尺七寸，,[]
Q15_73_239,孔喬住法村似長一喬長九尺五寸同下日木二十。,[]
Q15_73_240,尺八寸不木，,[]
Q15_73_241,横三尺，,[]
Q15_73_242,剛喬雲岫社長二直喬，,[]
Q15_73_243,茂隆村長二直也喬蓮，,[]
Q15_73_244,是光木池進木十尺八寸，,[]
Q15_73_245,術十尺九寸，,[]
Q15_73_246,村長六丁壽，,[]
Q15_73_247,同美村長七尺二戎，,[]
Q15_73_248,為金城尺八寸，,[]
Q15_73_249,金木寸橫二尺五寸，,[]
Q15_73_250,令功木社長十二尺，,[]
Q15_73_251,橫壽公忠社長壽長城社長二三尺，,[]
Q15_73_252,那婆木二十尺，,[]
Q15_73_253,詹木十六尺，,[]
Q15_73_254,橫二尺八亥變壽葵陵社長三十具爵南壇縣酬寸多陽木二尺，,[]
Q15_73_255,橫二尺水木青水社長十尺二寸，,[]
Q15_73_256,橫立奮雲山社長十斤，,[]
Q15_73_257,巨喬春湖四尺三寸，,[]
Q15_73_258,下引有三尺六寸，,[]
Q15_73_259,同居春丹染二社長六尺，,[]
Q15_73_260,篤晉安果村金蓮多樂二橫四尺，,[]
Q15_73_261,同下帛長八尺，,[]
Q15_73_262,尋爾村長六尺三寸，,[]
Q15_73_263,前喬有別社似長二十多七，,[]
Q15_73_264,長四尺周二尺五寸，,[]
Q15_73_265,以瓦石垂看，,[]
Q15_73_266,橫三尺青令除省鋪市使座徵收外，,[]
Q15_73_267,有八十雇下七所稅銀今五千五百八十元，,[]
Q15_73_268,肩號永安庸在省城東南，,[]
Q15_73_269,庸含蟬聯財貨月所聚清商雜處其身，,[]
Q15_73_270,稅門稅別納金丁俗號永市中建大廠四十卷行一項在省可餘間財貨充盈水陸湊集英山府都梁余方三項同在英之丁在葵州府義方社相司山府闕明社之司義興丹在瓊瑠縣立四項剛在南日不一,[]
Q15_73_271,半屬南仁貺社寸吉壇縣丹染社相市壇縣美洲村一半屬興書有在清漳縣之方在瓊瑠縣青山社元。,[]
Q15_73_272,府楊合社次武烈社三連方在安城縣少司五項剛在南壇縣儀句中坊村之百司隸德稔稔東三村江亭市在安城縣以雲岫社城市村員市六項可在清月方在南壇縣集方在安城縣漳縣羅幕社秀憲朗,[]
Q15_73_273,社秀可德厚村痴市里齋社在東城縣榮貴榮二村在瓊瑠縣壽七項同下在英山府初勞它生朗市朝田注場市文場生富市巨富寸山示今在宜祿縣冬方在恩厚德員方在安城縣自三安育務構廣市村,[]
Q15_73_274,安陵滁市社金城市在東城縣以僊李社縣市社矣方在瓊瑠縣貴方富清見序八項剛在依司似富厚社司社貝清漳縣土豪碧潮或字在興元府寶方在南壇縣月二社均司扶舍社錫月似清潭村刃可大,[]
Q15_73_275,同紫方在英山府葵有在安城縣支行春社卷司南山社似三壽村貢元村基市村柱法廚市在東城縣桃園社湖市東塔社所市安所社場市村俊傑城市瓊堆村瓊瑠縣乾市芳芹村巡市村贈楊市縣九項,[]
Q15_73_276,剛在清漳德潤社遂市社葛岸市楊靜善方南金易有興元府兩午黃芹三社書社書興福村社頭付員司社臣司村長易司社某司在南壇縣盧方宜祿縣似官丁忠厚善金春陽社州司萬祿社食司村亨可,[]
Q15_73_277,原筆方錦場貴重曰：,[]
Q15_73_278,「府落主今安里金方者」，,[]
Q15_73_279,木司社十丁梁星長，,[]
Q15_73_280,社社美社二社延市社，,[]
Q15_73_281,X田貿市疏市社知禮增市村良山蚡市安城縣司光社下，,[]
Q15_73_282,H春長寸安市安馬簸市葵公社萬方東城縣下，,[]
Q15_73_283,以事方東昌方儒林望上萬分社正村社集福高關月方前雙于方安朗半方高厚高藹三社甲司村序司村注司兌村室方耆艾東可方金榜言方瓊瑠縣似奇弓苞司中二村方下社司靑潭村（卷十）厚,[]
Q15_73_284,社校市村富良雲市瓊岫社市知禮社義壇縣籌市巨林和人勿八東月日遼東城阮舍人陳聖尊紹隆九年寨巳朝羊義狀元明敏彊記讀書十行俱下辰上相陳光啟管父安遼為月書東城葵澤人門客終,[]
Q15_73_285,不仕卒後封福神古其先內地浙江人近季後漢演州太守胡興逸之後也年少登科有才名適元寧有道人黎法官者張燈談席延文客為歡鷺愛簡席上賦詩百篇眾皆嘆服自是名振京師初爲安撫有侵,[]
Q15_73_286,於民事發藝尊怪問之鷺謝曰一子受皇恩全家食天祿帝原之廢帝昌符十年爲翰林學士兼審刑院使年八十餘卒所著有討閒效顰詩集侍郎吳士連史記序云胡薦越史綱目其書慎重而有法評事切,[]
Q15_73_287,當而不冗兵火。,[]
Q15_73_288,之後其書不傳，按傳奇漫錄，胡鷺北使經項王祠，題雲：「百二山河起戰烽，攜將子弟八關中。,[]
Q15_73_289,煙消函谷珠宮冷，雪散鴆門玉斗空。,[]
Q15_73_290,一敗有天亡澤左，重來無地到江東。,[]
Q15_73_291,」經營五載成有市，市別局房務、司務務務務司，三元上相陳光啟賀詩有雲：「兩世芳名標雁陣，一家盛事溢龍門。,[]
Q15_73_292,」其後幹祿平朗侍郎秉國瓊瑠完厚尚書，士楊丕績待冬月元義宜祿三制士賓尚書士棟，皆後裔也。,[]
Q15_73_293,秀卓簾上舍人，年九歲，與其父汴從黎太祖於藍山。,[]
Q15_73_294,辰太祖畜獵犬三十頭，命熾飼之。,[]
Q15_73_295,熾每分為三分，期以擊一糶，三聲各跪認一分，又一聲齊起而吃指揮如法。,[]
Q15_73_296,太祖大奇其才。,[]
Q15_73_297,及起義兵，歷從征伐，多著勳勞，賜國姓，封功臣。,[]
Q15_73_298,順天六年受顧命，歷事太尊及宜民之變，首倡義誅逆黨，范屯潘般及陳凌等百餘人，廢宜民，迎立聖尊，晉封太傅崗國公。,[]
Q15_73_299,年六十九卒，贈太公行司上年房務登房廳，師子十六人，師回繼柴俱貴顯，尚公主。,[]
Q15_73_300,孫伯駟、伯驥、伯騶、伯驥，皆爵郡公。,[]
Q15_73_301,五代孫伯馭慎郡公，七代孫衡行郡公。,[]
Q15_73_302,本朝掌營阮廷得其後裔也。,[]
Q15_73_303,嘉隆元年列為黎開國功臣第一，廕一人主祀事，族內二人為酒夫。,[]
Q15_73_304,明命元四年從祀，历代帝王廟今苗齋最稱繁衍，臣天炙東城。,[]
Q15_73_305,縣人陳末，明人來侵，祿率義兵謁元亦黎太祖於襄陽府，屢從征伐，勇敢有謀。,[]
Q15_73_306,辰明人糧積有餘，不肯戰，祿進言：「宜先燒賊營，我軍佯走，彼必追之，我先設伏以待之，勝可必矣。,[]
Q15_73_307,」太祖如其計，賊果進兵追之，伏兵襲擊，斬五千餘級，竝收獲船髏械杖，乘勝直抵父安城，駐兵於羅山馬鞍山。,[]
Q15_73_308,賊兵守城不與戰，祿又進言：「宜多造草備，夜間燃炬，暗令我軍互相往來，示若援兵赴集之狀，彼望見之，謂我有援，彼必退遁。,[]
Q15_73_309,」太祖從之，明人果棄城奔清化，我兵追擊，大破之。,[]
Q15_73_310,順天元年，論功封八行，遣知驩州兵民戶籍事，其後裔永壽襲侍中，以討元善多清漳南塟人，十八歲光莫功至顯官，陟言章順己丑科同進士，仕至右侍郎，三十三歲以直諫不聽致仕。,[]
Q15_73_311,子言同好海，皆領鄉貢，後裔蕃盛世出文學。,[]
Q15_73_312,X東城高舍人洪德乙未科進士及第第三名，初名爐，奉御改仕至東閣大學士，國朝歷封上。,[]
Q15_73_313,乃月亥南壇白壇人洪德甲辰科進等，福神登日譬士，仕至尚書，有詩稿，其詠郭巨埋兒有雲：「天欲孝慈皆兩得，直數宜祿東黃金分贖，穴中見人，皆傳誦焉。,[]
Q15_73_314,」得海人，其先海陽人，范太保公之子安遊學於宜禄，因居焉。,[]
Q15_73_315,洪德癸丑科同進士，仕至給事中，今社。,[]
Q15_73_316,人立祠之，公清漳南華上人。,[]
Q15_73_317,少孤貧，好學祀之。,[]
Q15_73_318,另必用兵法陣圖諸書，無所不讀。,[]
Q15_73_319,十八歲，端慶乙丑科同進士，仕至吏部尚書。,[]
Q15_73_320,義郡公廉謹忠清，兼有才略。,[]
Q15_73_321,嘗討岑賊，徵占城二所，向克捷。,[]
Q15_73_322,後總征衰牢，凱還，卒於軍。,[]
Q15_73_323,良場社立祠於五岳山，祀之，號稳征祠。,[]
Q15_73_324,其後子姓遷於香山安邑，為陳家。,[]
Q15_73_325,後元書貞南壇農山人，稱陳宋氏，世出文學。,[]
Q15_73_326,防焉求其先，東潮人胡末移籍。,[]
Q15_73_327,父安少事舉業，領鄉薦。,[]
Q15_73_328,及莫登庸篡位，國內騷擾，乃習孫吳之學。,[]
Q15_73_329,統元年間，與父暉起義於招募寨，英奪正治十三年。,[]
Q15_73_330,帝命鄭松節制諸營討賊，松會諸將設宴慰勞。,[]
Q15_73_331,景模與榮郡公黃廷愛萊郡公潘公績等指天為誓，鑿濠樹柵以拒莫兵。,[]
Q15_73_332,松令景模改姓鄭辰，莫敬典八寇清化。,[]
Q15_73_333,景模領兵出左路，取安定，遂永福攻略宋山，屢破莫兵，陞少傅，晋郡公。,[]
Q15_73_334,未幾，敬典復寇父安，父安之地悉為莫有。,[]
Q15_73_335,景模與公績往討之，盡復其地。,[]
Q15_73_336,世尊嘉泰年間，莫將阮倦侵父安，景模領兵往救，相持數月，累戰不勝，乃收兵回。,[]
Q15_73_337,清化倦追獲之，誘之降市品民，民局金成務委務房之理，而理之所繫綱常為重大。,[]
Q15_73_338,丈夫立身，捨此則衣裳而禽犢矣。,[]
Q15_73_339,黎朝正統所在，莫氏篡竊，昔汝父改心歸順，今爾遭家變，一年遽改。,[]
Q15_73_340,父之道，非惟不忠，抑亦不孝，不能改過自新，則亦巳矣。,[]
Q15_73_341,反效衛律勸蘇武降勾奴耶？,[]
Q15_73_342,我志巳定，爾勿復言。,[]
Q15_73_343,遂過害追贈太傅。,[]
Q15_73_344,其後，玉山、農山、胡山諸社多立祠祀之。,[]
Q15_73_345,青池裴輝璧過胡岡有詩雲：「幕府積功成老將，沙場全節作名臣。,[]
Q15_73_346,」子景堅、舒郡公，次子豪郡公，孫涖郡公，勝郡公，累世貴顯。,[]
Q15_73_347,本朝翼尊英皇帝御製詠史雲：「驩州隨復又隨淪，力竭身纍志未泯。,[]
Q15_73_348,衛律難搖，蘇義東城蔡舍人武節足合，愧死二心臣灌五翁懷慨。,[]
Q15_73_349,」有勇略。,[]
Q15_73_350,黎統元年間，僞莫彊僭續與弟綱紀緒三人應義扶黎，與諸將迎莊尊於哀牢，立之誓以同心討賊，封萊郡公。,[]
Q15_73_351,英尊正治年間，莫敬典與八寇清化公績領兵出右路，取雷陽農貢，攻略廣昌，屢與莫兵相拒，所向克捷。,[]
Q15_73_352,洪福元年，領兵救父安，莫兵退，復往經略順化，慰勞將士。,[]
Q15_73_353,世尊嘉泰二年，莫將阮倦復侵父安，公績與景模往救，與戰不利，為倦伏兵所襲，被擒不屈而死，追贈萊國公。,[]
Q15_73_354,弟紀等皆以軍功爵郡公。,[]
Q15_73_355,子彦亦從軍，屢破莫兵，封薊郡公。,[]
Q15_73_356,後引兵附莫，為裴文奎妻兵射殺，自乎梁山縣之次子瓊郡公，累世貴顯。,[]
Q15_73_357,秀有另人。,[]
Q15_73_358,黎元和年間，從榮郡公黃庭愛討莫有功，封上將軍眞郡公。,[]
Q15_73_359,正治嘉泰年間，莫敬典與阮倦屢。,[]
Q15_73_360,寇清父遊與其子余郡公伯旗力戰，斬獲千餘級。,[]
Q15_73_361,莫兵退八山中，游與阮景模截其歸路，設伏擊之，莫兵潰散，驅至海門而還。,[]
Q15_73_362,加封左司馬太傅。,[]
Q15_73_363,其子孫多立戰功，皆貴顯。,[]
Q15_73_364,父興元，裴孔人，黎順平，甲寅科制科第二，求考有文武材略。,[]
Q15_73_365,辰莫氏強僭拔萃，外董兵戎，內參帷幄，動中機宜，號為中興功臣，仕至兵部尚書，溪郡公，致仕年七十四卒，贈少保，給祀田三十畝。,[]
Q15_73_366,裴瓦社立祠祀，責義良興元之子姓蕃衍，世出文學多貴顯，書義月縣人。,[]
Q15_73_367,其父太傅國公黃義驕，興安觿山金洞人，爲乂安統兵，因娶于興元縣楊舍社，生義服，遂從毋貫居焉。,[]
Q15_73_368,服以功臣世閥勒除莫黨，屢立戰功，封富郡公，尋提兵往山南，與莫兵戰死之，贈少尉。,[]
Q15_73_369,子義福亦以戰功顯，爵定郡公。,[]
Q15_73_370,本朝嘉隆元年，列爲黎中興功臣第二，廕其後裔一人主祀事。,[]
Q15_73_371,明命十年，給許其乏爻口東族沙土一百畝，別立爲黃義社。,[]
Q15_73_372,男至禾城理齋人，監察御史致知之子世尊光興，壬辰科致知會元，致和庭元，黄甲父子同榜，當世榮之。,[]
Q15_73_373,致和學問優長，綽有政術，嘗奉使兆國，爲三朝名臣，仕至戶部尚書少保侯爵，卒贈春郡公。,[]
Q15_73_374,子仕榮，曾孫爻東城關中人，神尊公擢興敎，皆舉進士，秀苟永祚戊辰科。,[]
Q15_73_375,同進士仕至工部尚書侯爵，卒贈太保。,[]
Q15_73_376,月二易瓊碩郡公子，數亦舉進士仕至侍郎。,[]
Q15_73_377,古士彪瑀完厚人，胡鷺之遠裔也，有文學名。,[]
Q15_73_378,初中解元，後以代人八試充軍，再中神尊慶德壬辰科同進士，復中東閣試。,[]
Q15_73_379,景治年間為吏部侍郎，將兵經略宣光，擒獲賊渠麻福闌，又充如清正使，回陞工部尚書，濟郡公。,[]
Q15_73_380,永治元年監元修國史，卒贈少保。,[]
Q15_73_381,族姓顯逵，世出文學。,[]
