ID,sentence,reference_Id
Q5_34_067,成泰十八年改河東為三岐府，,"[""[[1222, 0], [1274, 0], [1274, 1763], [1222, 1763]]"", ""[[1113, 0], [1167, 0], [1167, 1763], [1113, 1763]]"", ""[[769, 0], [835, 0], [835, 1763], [769, 1763]]""]"
Q5_34_068,豐易東西距八，,"[""[[488, 0], [568, 0], [568, 1763], [488, 1763]]""]"
Q5_34_069,兼理河東縣，,"[""[[202, 0], [262, 0], [262, 1763], [202, 1763]]""]"
Q5_35_070,今領縣二（酉陽縣十里），,"[""[[1599, 0], [1651, 0], [1651, 1750], [1599, 1750]]"", ""[[1153, 0], [1279, 0], [1279, 1750], [1153, 1750]]"", ""[[925, 0], [982, 0], [982, 1750], [925, 1750]]"", ""[[875, 0], [925, 0], [925, 1750], [875, 1750]]"", ""[[543, 0], [596, 0], [596, 1750], [543, 1750]]""]"
Q5_35_071,南北距二十八里，,"[""[[543, 0], [596, 0], [596, 1750], [543, 1750]]"", ""[[482, 0], [543, 0], [543, 1750], [482, 1750]]""]"
Q5_35_072,東至海，,"[""[[423, 0], [482, 0], [482, 1750], [423, 1750]]""]"
Q5_35_073,西至茶奴道夾蠻同，,[]
Q5_35_074,南至河東縣界，,"[""[[309, 0], [369, 0], [369, 1750], [309, 1750]]""]"
Q5_35_075,北至桂山縣界。,[]
Q5_36_076,漢盧容縣地後為占洞之地，陳屬甘州，黎爲黎江縣隸升彗府，國初改今名屬府，兼理同慶三年摘屬濰川縣，順安總之富山富姜福蔭三社坊插八，興盛總又摘屬桂山。,"[""[[1738, 0], [1817, 0], [1817, 1737], [1738, 1737]]"", ""[[1481, 0], [1522, 0], [1522, 1737], [1481, 1737]]"", ""[[1416, 0], [1481, 0], [1481, 1737], [1416, 1737]]"", ""[[1090, 0], [1145, 0], [1145, 1737], [1090, 1737]]"", ""[[690, 0], [766, 0], [766, 1737], [690, 1737]]"", ""[[480, 0], [526, 0], [526, 1737], [480, 1737]]"", ""[[1658, 0], [1721, 0], [1721, 1750], [1658, 1750]]"", ""[[1550, 0], [1602, 0], [1602, 1750], [1550, 1750]]""]"
Q5_37_077,縣玉山總之玉山社，,"[""[[1498, 0], [1550, 0], [1550, 1750], [1498, 1750]]""]"
Q5_37_078,插八富美總、,[]
Q5_37_079,席安社，,[]
Q5_37_080,插八安泰總、,[]
Q5_37_081,大壯村，,"[""[[1329, 0], [1387, 0], [1387, 1750], [1329, 1750]]""]"
Q5_37_082,插八海市務市房局品店商金司，,"[""[[1270, 0], [1329, 0], [1329, 1750], [1270, 1750]]""]"
Q5_37_083,盛總今領總七社、,"[""[[884, 0], [938, 0], [938, 1750], [884, 1750]]""]"
Q5_37_084,村、,[]
Q5_37_085,坊、,[]
Q5_37_086,邑一百九十四，,"[""[[718, 0], [773, 0], [773, 1750], [718, 1750]]"", ""[[661, 0], [718, 0], [718, 1750], [661, 1750]]"", ""[[436, 0], [492, 0], [492, 1750], [436, 1750]]""]"
Q5_37_087,全府東化東西距六十四里，,"[""[[322, 0], [379, 0], [379, 1750], [322, 1750]]"", ""[[1635, 0], [1691, 0], [1691, 1740], [1635, 1740]]"", ""[[1580, 0], [1635, 0], [1635, 1740], [1580, 1740]]"", ""[[1526, 0], [1580, 0], [1580, 1740], [1526, 1740]]""]"
Q5_38_088,南北距十夾蠻司，,"[""[[1189, 0], [1247, 0], [1247, 1740], [1189, 1740]]"", ""[[807, 0], [868, 0], [868, 1740], [807, 1740]]"", ""[[754, 0], [807, 0], [807, 1740], [754, 1740]]"", ""[[581, 0], [646, 0], [646, 1740], [581, 1740]]""]"
Q5_38_089,南至醴陽縣界，,"[""[[581, 0], [646, 0], [646, 1740], [581, 1740]]"", ""[[531, 0], [581, 0], [581, 1740], [531, 1740]]"", ""[[467, 0], [531, 0], [531, 1740], [467, 1740]]""]"
Q5_38_090,北至濰川縣界，,"[""[[416, 0], [467, 0], [467, 1740], [416, 1740]]"", ""[[245, 0], [304, 0], [304, 1740], [245, 1740]]""]"
Q5_39_091,本淵川醴陽二縣地。,"[""[[1807, 0], [1868, 0], [1868, 1784], [1807, 1784]]""]"
Q5_39_092,明命七年摘濰川縣四維酉易縣一總置，,"[""[[1748, 0], [1807, 0], [1807, 1784], [1748, 1784]]"", ""[[1693, 0], [1748, 0], [1748, 1784], [1693, 1784]]"", ""[[1524, 0], [1576, 0], [1576, 1784], [1524, 1784]]"", ""[[1242, 0], [1294, 0], [1294, 1784], [1242, 1784]]"", ""[[1127, 0], [1186, 0], [1186, 1784], [1127, 1784]]"", ""[[788, 0], [844, 0], [844, 1784], [788, 1784]]""]"
Q5_39_093,嗣德五年省知縣由府兼攝，,"[""[[654, 0], [731, 0], [731, 1784], [654, 1784]]"", ""[[386, 0], [444, 0], [444, 1784], [386, 1784]]"", ""[[328, 0], [386, 0], [386, 1784], [328, 1784]]""]"
Q5_39_094,年復設同慶三年摘玉山一總插八醴陽縣三社，,"[""[[268, 0], [328, 0], [328, 1784], [268, 1784]]"", ""[[209, 0], [268, 0], [268, 1784], [209, 1784]]"", ""[[1523, 0], [1582, 0], [1582, 1734], [1523, 1734]]"", ""[[1252, 0], [1308, 0], [1308, 1734], [1252, 1734]]"", ""[[1140, 0], [1199, 0], [1199, 1734], [1140, 1734]]""]"
Q5_40_095,詳見上三岐府三社、,"[""[[1029, 0], [1091, 0], [1091, 1734], [1029, 1734]]""]"
Q5_40_096,濰川縣一社、,"[""[[917, 0], [982, 0], [982, 1734], [917, 1734]]"", ""[[758, 0], [818, 0], [818, 1734], [758, 1734]]""]"
Q5_40_097,大祿縣一社，,"[""[[594, 0], [647, 0], [647, 1734], [594, 1734]]"", ""[[370, 0], [425, 0], [425, 1734], [370, 1734]]""]"
Q5_41_098,仍以所餘之地桐檻春安東安三社，,"[""[[1684, 0], [1737, 0], [1737, 1721], [1684, 1721]]"", ""[[1632, 0], [1684, 0], [1684, 1721], [1632, 1721]]""]"
Q5_41_099,插八春富總今領總三友守，,[]
Q5_41_100,在省城東南東曰出寸方邑一百三山月，,"[""[[1466, 0], [1520, 0], [1520, 1721], [1466, 1721]]"", ""[[1415, 0], [1466, 0], [1466, 1721], [1415, 1721]]"", ""[[1144, 0], [1196, 0], [1196, 1721], [1144, 1721]]"", ""[[1088, 0], [1144, 0], [1144, 1721], [1088, 1721]]"", ""[[1035, 0], [1088, 0], [1088, 1721], [1035, 1721]]"", ""[[818, 0], [870, 0], [870, 1721], [818, 1721]]""]"
Q5_41_101,西距九十四里深市登世市務世與元世後光世空氣運酒市務管務務業創務衛院衛一登市氣司司十四里北至醴陽縣界十三里，,"[""[[762, 0], [818, 0], [818, 1721], [762, 1721]]"", ""[[597, 0], [649, 0], [649, 1721], [597, 1721]]"", ""[[523, 0], [597, 0], [597, 1721], [523, 1721]]"", ""[[262, 0], [315, 0], [315, 1721], [262, 1721]]"", ""[[1662, 0], [1722, 0], [1722, 1753], [1662, 1753]]"", ""[[1603, 0], [1662, 0], [1662, 1753], [1603, 1753]]"", ""[[1439, 0], [1498, 0], [1498, 1753], [1439, 1753]]""]"
Q5_42_102,漢盧容縣地後為占城占洞之地，,"[""[[1215, 0], [1275, 0], [1275, 1753], [1215, 1753]]"", ""[[715, 0], [777, 0], [777, 1753], [715, 1753]]""]"
Q5_42_103,陳取之置菩州，,[]
Q5_42_104,黎改為可東縣隸升甘一府，,"[""[[489, 0], [563, 0], [563, 1753], [489, 1753]]"", ""[[326, 0], [380, 0], [380, 1753], [326, 1753]]""]"
Q5_43_105,國初因之。,"[""[[1759, 0], [1813, 0], [1813, 1734], [1759, 1734]]""]"
Q5_43_106,成泰十年升為府，始置知府，尋改為三岐府兼理河貢縣，一河西縣後為古洞之地，陳置巷州，黎改今縣名隸升甘府，國初因之。,"[""[[1594, 0], [1644, 0], [1644, 1734], [1594, 1734]]"", ""[[1535, 0], [1594, 0], [1594, 1734], [1535, 1734]]"", ""[[1319, 0], [1376, 0], [1376, 1734], [1319, 1734]]"", ""[[1158, 0], [1211, 0], [1211, 1734], [1158, 1734]]"", ""[[1042, 0], [1100, 0], [1100, 1734], [1042, 1734]]"", ""[[714, 0], [766, 0], [766, 1734], [714, 1734]]""]"
Q5_43_107,同慶三年摘屬桂山縣，玉山總之席安東社，插八安和總與石津靑茶二社，插八富貴總，又搖屬醴之僊江總二十社、村德和總十四元本齊卷總一村共三十五社、村別設為福利。,"[""[[547, 0], [595, 0], [595, 1734], [547, 1734]]"", ""[[488, 0], [547, 0], [547, 1734], [488, 1734]]"", ""[[376, 0], [440, 0], [440, 1734], [376, 1734]]"", ""[[1689, 0], [1785, 0], [1785, 1721], [1689, 1721]]"", ""[[1579, 0], [1689, 0], [1689, 1721], [1579, 1721]]"", ""[[1437, 0], [1579, 0], [1579, 1721], [1437, 1721]]"", ""[[911, 0], [1031, 0], [1031, 1721], [911, 1721]]"", ""[[684, 0], [797, 0], [797, 1721], [684, 1721]]"", ""[[519, 0], [577, 0], [577, 1721], [519, 1721]]"", ""[[1691, 0], [1736, 0], [1736, 1731], [1691, 1731]]"", ""[[1469, 0], [1518, 0], [1518, 1731], [1469, 1731]]"", ""[[1144, 0], [1192, 0], [1192, 1731], [1144, 1731]]"", ""[[1085, 0], [1144, 0], [1144, 1731], [1085, 1731]]"", ""[[1036, 0], [1085, 0], [1085, 1731], [1036, 1731]]"", ""[[807, 0], [867, 0], [867, 1731], [807, 1731]]"", ""[[586, 0], [647, 0], [647, 1731], [586, 1731]]"", ""[[207, 0], [249, 0], [249, 1731], [207, 1731]]""]"
Q5_46_108,奈焉成泰十八年，置三岐府屬府，兼理今領總七社村坊邑二百二十五。,"[""[[1708, 0], [1754, 0], [1754, 1740], [1708, 1740]]"", ""[[1597, 0], [1643, 0], [1643, 1740], [1597, 1740]]"", ""[[1322, 0], [1379, 0], [1379, 1740], [1322, 1740]]"", ""[[1207, 0], [1264, 0], [1264, 1740], [1207, 1740]]"", ""[[1101, 0], [1159, 0], [1159, 1740], [1101, 1740]]"", ""[[1046, 0], [1101, 0], [1101, 1740], [1046, 1740]]"", ""[[880, 0], [975, 0], [975, 1740], [880, 1740]]"", ""[[660, 0], [713, 0], [713, 1740], [660, 1740]]"", ""[[547, 0], [592, 0], [592, 1740], [547, 1740]]""]"
Q5_46_109,東環瀛海，西扆重山，北拱神京，南引直畿，名山則曹山、印山（主山）、五行山，大川則柴市江、錦荔江、板津江、海雲山，障其北，尖筆峰峙其東。,"[""[[489, 0], [547, 0], [547, 1740], [489, 1740]]"", ""[[377, 0], [438, 0], [438, 1740], [377, 1740]]"", ""[[319, 0], [377, 0], [377, 1740], [319, 1740]]"", ""[[1630, 0], [1691, 0], [1691, 1741], [1630, 1741]]""]"
Q5_46_110,關河峻阻，島嶼縈廻，原野寬平，民居稠密。,[]
Q5_47_111,其重險則旃檀福山各有屯堡，以控扼山蠻，大占沱漫諸汛，安二城安海，寔為海疆衝要。,"[""[[1410, 0], [1470, 0], [1470, 1741], [1410, 1741]]"", ""[[1366, 0], [1410, 0], [1410, 1741], [1366, 1741]]""]"
Q5_47_112,至若茶饒安業，名神江廣，水深乃南北帆檣湊泊之所。,"[""[[1302, 0], [1366, 0], [1366, 1741], [1302, 1741]]"", ""[[1142, 0], [1197, 0], [1197, 1741], [1142, 1741]]"", ""[[1087, 0], [1142, 0], [1142, 1741], [1087, 1741]]""]"
Q5_47_113,會安明鄉舺舍蟬聯，為商旅都會之處，眞形勝之名區，南直之巨省也。,"[""[[809, 0], [863, 0], [863, 1741], [809, 1741]]"", ""[[470, 0], [531, 0], [531, 1741], [470, 1741]]""]"
Q5_47_114,運天氣溫燠，晴多陰少，春夏東南風盛，秋冬西北風微。,"[""[[362, 0], [419, 0], [419, 1741], [362, 1741]]""]"
Q5_48_115,春申暑已盛，秋深常有雨潦，冬至潦始盡闕，風微寒。,"[""[[1702, 0], [1758, 0], [1758, 1753], [1702, 1753]]""]"
Q5_48_116,十二月雷發聲，溫氣已至，茶山俱低，當山海之交，故黑雲出於茶山，蝦蝀現於俱低，皆爲將雨之候。,"[""[[1603, 0], [1702, 0], [1702, 1753], [1603, 1753]]"", ""[[1421, 0], [1478, 0], [1478, 1753], [1421, 1753]]"", ""[[1372, 0], [1421, 0], [1421, 1753], [1372, 1753]]"", ""[[1197, 0], [1258, 0], [1258, 1753], [1197, 1753]]""]"
Q5_48_117,山澤之所通氣也。,"[""[[1094, 0], [1146, 0], [1146, 1753], [1094, 1753]]""]"
Q5_48_118,農候土宜，凡有五等：夏田冬稼，夏穫秋田，夏稼冬穫，夏秋田既穫於夏，又穫於秋。,"[""[[700, 0], [761, 0], [761, 1753], [700, 1753]]""]"
Q5_48_119,夏旱田一穫於二三四月閒，一穫於十十一月閒，各因地之高下爲耕穫之早晚也。,"[""[[653, 0], [700, 0], [700, 1753], [653, 1753]]"", ""[[532, 0], [584, 0], [584, 1753], [532, 1753]]"", ""[[421, 0], [471, 0], [471, 1753], [421, 1753]]"", ""[[193, 0], [248, 0], [248, 1753], [193, 1753]]"", ""[[1598, 0], [1646, 0], [1646, 1744], [1598, 1744]]""]"
Q5_49_120,且田家常以長勿僉義，二雨食皇次云。,"[""[[1598, 0], [1646, 0], [1646, 1744], [1598, 1744]]"", ""[[1313, 0], [1376, 0], [1376, 1744], [1313, 1744]]"", ""[[1200, 0], [1265, 0], [1265, 1744], [1200, 1744]]"", ""[[769, 0], [816, 0], [816, 1744], [769, 1744]]""]"
Q5_49_121,凡稻田插秋後，隔辰才馬房之同豐，兼三宿水澄者，其年豐少渾不澄者，其年歉。,"[""[[368, 0], [432, 0], [432, 1744], [368, 1744]]"", ""[[317, 0], [368, 0], [368, 1744], [317, 1744]]""]"
Q5_49_122,鯉鯨魚多者，其年風雨和，鮎魚多者，來春旱過山魚多者，其歲寒蜂房。,[]
Q5_49_123,高者多潦，低者多風。,[]
Q5_50_124,田蛙股骨上端黑則上旬雨，中端黑則中旬雨，下端黑則下旬雨，純黑多雨，純白無雨。,"[""[[1671, 0], [1732, 0], [1732, 1774], [1671, 1774]]""]"
Q5_50_125,蜘蛛草間結網，露棲其上，勻正凹深者，歲豐；歌仄凸淺者，歲歉。,"[""[[1448, 0], [1509, 0], [1509, 1774], [1448, 1774]]""]"
Q5_50_126,竹笄旁出者，其年無大風。,[]
Q5_50_127,叢內比生者，其年多風。,[]
Q5_50_128,田家多以此占驗風俗：男力農桑，爻修蠶織。,"[""[[1448, 0], [1509, 0], [1509, 1774], [1448, 1774]]""]"
Q5_50_129,山奇水秀，故人多頴慧，易學之資。,"[""[[1335, 0], [1396, 0], [1396, 1774], [1335, 1774]]""]"
Q5_50_130,士有鯁直敢言之氣，然土力薄而水勢急，故其人性沈靜少而浮躁多。,[]
Q5_50_131,惟深於學間者方不為風氣所囿。,"[""[[1226, 0], [1286, 0], [1286, 1774], [1226, 1774]]""]"
Q5_50_132,至若民間歲辰，元旦祀先，端陽薥祖，春秋享神，三元供佛，臘月掃墓，除夕上標諸節，禮與承天略同，慶弔往來頗敦古誼，禱謝歌唱不惜廣貲。,"[""[[1172, 0], [1226, 0], [1226, 1774], [1172, 1774]]"", ""[[779, 0], [834, 0], [834, 1774], [779, 1774]]""]"
Q5_50_133,桑麻絲纊地利頗厚，紗綾紬絹工作精巧，服用多尚整飭，棟字好為美觀。,"[""[[322, 0], [375, 0], [375, 1774], [322, 1774]]""]"
Q5_50_134,奠磐土沃，俗奢而文，升平土瘠，俗儉而質，亦地氣之使然也。,[]
Q5_50_135,至如語音平亮，視諸省為適中，雖京師亦以廣南音為王城。,[]
Q5_50_136,池廣省成在延福縣羅瓜社，周圍四百八十九丈，高一丈一尺有奇。,"[""[[259, 0], [322, 0], [322, 1774], [259, 1774]]"", ""[[1702, 0], [1809, 0], [1809, 1744], [1702, 1744]]"", ""[[1311, 0], [1369, 0], [1369, 1744], [1311, 1744]]"", ""[[1257, 0], [1311, 0], [1311, 1744], [1257, 1744]]"", ""[[1199, 0], [1257, 0], [1257, 1744], [1199, 1744]]"", ""[[871, 0], [926, 0], [926, 1744], [871, 1744]]""]"
Q5_51_137,門四濠濶四丈五尺，深七尺有奇。,"[""[[871, 0], [926, 0], [926, 1744], [871, 1744]]"", ""[[816, 0], [871, 0], [871, 1744], [816, 1744]]"", ""[[730, 0], [769, 0], [769, 1744], [730, 1744]]"", ""[[475, 0], [563, 0], [563, 1744], [475, 1744]]""]"
Q5_51_138,國初建鎮營在延福縣清沾社，後因亂廢。,"[""[[252, 0], [309, 0], [309, 1744], [252, 1744]]"", ""[[1471, 0], [1591, 0], [1591, 1724], [1471, 1724]]""]"
Q5_52_139,中興初收復廣南，暫設在會安舖，嘉隆二年移建于清沾舊位，築土城。,"[""[[1471, 0], [1591, 0], [1591, 1724], [1471, 1724]]"", ""[[1041, 0], [1145, 0], [1145, 1724], [1041, 1724]]"", ""[[925, 0], [1041, 0], [1041, 1724], [925, 1724]]"", ""[[647, 0], [761, 0], [761, 1724], [647, 1724]]"", ""[[317, 0], [431, 0], [431, 1724], [317, 1724]]""]"
Q5_52_140,明命十四手移今所，十六年砌磚寶磐府治。,[]
Q5_53_141,明命七年移于麥元定長土，明命五年移于化。,"[""[[1718, 0], [1821, 0], [1821, 1747], [1718, 1747]]""]"
Q5_53_142,閏順村，嘉隆初在愛言豆十一年，沱瀼有事，築大屯於宜春社，十三年事平，遂為縣中西社。,"[""[[1271, 0], [1323, 0], [1323, 1747], [1271, 1747]]"", ""[[887, 0], [974, 0], [974, 1747], [887, 1747]]"", ""[[443, 0], [555, 0], [555, 1747], [443, 1747]]"", ""[[1721, 0], [1852, 0], [1852, 1747], [1721, 1747]]""]"
Q5_54_143,嗣役濰川縣治西村，,"[""[[1490, 0], [1600, 0], [1600, 1747], [1490, 1747]]""]"
Q5_54_144,嘉泰十五年移今戶在東林美川東甲，,"[""[[939, 0], [1057, 0], [1057, 1747], [939, 1747]]""]"
Q5_54_145,十九年復舊，,"[""[[939, 0], [1057, 0], [1057, 1747], [939, 1747]]""]"
Q5_54_146,十二十平府治土上月命十一年建，,"[""[[507, 0], [647, 0], [647, 1747], [507, 1747]]""]"
Q5_55_147,同慶年間務民民前前園手大南一統志卷五建在旃檀社，,"[""[[1680, 0], [1736, 0], [1736, 1740], [1680, 1740]]"", ""[[1623, 0], [1680, 0], [1680, 1740], [1623, 1740]]"", ""[[1514, 0], [1571, 0], [1571, 1740], [1514, 1740]]"", ""[[1239, 0], [1293, 0], [1293, 1740], [1239, 1740]]"", ""[[1016, 0], [1079, 0], [1079, 1740], [1016, 1740]]""]"
Q5_55_148,紹治二年移後桂山縣治祿社，,"[""[[844, 0], [924, 0], [924, 1740], [844, 1740]]"", ""[[737, 0], [800, 0], [800, 1740], [737, 1740]]"", ""[[632, 0], [737, 0], [737, 1740], [632, 1740]]""]"
Q5_55_149,在香月命十七年建在香爐社，,"[""[[351, 0], [409, 0], [409, 1740], [351, 1740]]""]"
Q5_55_150,嗣所成泰十八年別己附山防衙岐府在三德五年廢，,[]
Q5_55_151,八年復設，,"[""[[290, 0], [351, 0], [351, 1740], [290, 1740]]""]"
Q5_56_152,移今手設置正副防使，,"[""[[1515, 0], [1615, 0], [1615, 1734], [1515, 1734]]""]"
Q5_56_153,各大安上社，,"[""[[904, 0], [1028, 0], [1028, 1734], [904, 1734]]"", ""[[751, 0], [822, 0], [822, 1734], [751, 1734]]""]"
Q5_56_154,嗣德二十八上品各一未八流書吏四正一主事司務十一，,"[""[[562, 0], [646, 0], [646, 1734], [562, 1734]]"", ""[[420, 0], [562, 0], [562, 1734], [420, 1734]]"", ""[[289, 0], [420, 0], [420, 1734], [289, 1734]]"", ""[[1769, 0], [1828, 0], [1828, 1744], [1769, 1744]]"", ""[[1603, 0], [1651, 0], [1651, 1744], [1603, 1744]]""]"
Q5_57_155,尋移設於楊安元，,"[""[[1378, 0], [1433, 0], [1433, 1744], [1378, 1744]]"", ""[[1209, 0], [1268, 0], [1268, 1744], [1209, 1744]]""]"
Q5_57_156,同慶初撤罷，,"[""[[1098, 0], [1159, 0], [1159, 1744], [1098, 1744]]""]"
Q5_57_157,成泰四年裁省其防事，,[]
Q5_57_158,海防衙二十七年設，,"[""[[1049, 0], [1098, 0], [1098, 1744], [1049, 1744]]""]"
Q5_57_159,尋罷同慶由府衙管治方吏各一未八流書吏，,"[""[[1049, 0], [1098, 0], [1098, 1744], [1049, 1744]]"", ""[[876, 0], [931, 0], [931, 1744], [876, 1744]]"", ""[[767, 0], [828, 0], [828, 1744], [767, 1744]]"", ""[[660, 0], [712, 0], [712, 1744], [660, 1744]]"", ""[[602, 0], [660, 0], [660, 1744], [602, 1744]]""]"
Q5_57_160,乙酉年復設置正副二率隊一，,"[""[[484, 0], [541, 0], [541, 1744], [484, 1744]]"", ""[[204, 0], [263, 0], [263, 1744], [204, 1744]]"", ""[[1582, 0], [1633, 0], [1633, 1737], [1582, 1737]]"", ""[[1412, 0], [1466, 0], [1466, 1737], [1412, 1737]]""]"
Q5_58_161,成泰四年移於平順村，,"[""[[1305, 0], [1363, 0], [1363, 1737], [1305, 1737]]"", ""[[1194, 0], [1251, 0], [1251, 1737], [1194, 1737]]""]"
Q5_58_162,十年省裁學校在省城南延福縣清沾社，,"[""[[918, 0], [974, 0], [974, 1737], [918, 1737]]"", ""[[698, 0], [756, 0], [756, 1737], [698, 1737]]"", ""[[583, 0], [638, 0], [638, 1737], [583, 1737]]""]"
Q5_58_163,嘉隆初應省學建在駒貌社，,"[""[[470, 0], [528, 0], [528, 1737], [470, 1737]]"", ""[[356, 0], [413, 0], [413, 1737], [356, 1737]]"", ""[[188, 0], [249, 0], [249, 1737], [188, 1737]]"", ""[[1310, 0], [1372, 0], [1372, 1760], [1310, 1760]]""]"
Q5_59_164,明命十六年移今所在府治西北資富社，,"[""[[1310, 0], [1372, 0], [1372, 1760], [1310, 1760]]"", ""[[1025, 0], [1106, 0], [1106, 1760], [1025, 1760]]"", ""[[867, 0], [919, 0], [919, 1760], [867, 1760]]"", ""[[522, 0], [578, 0], [578, 1760], [522, 1760]]""]"
Q5_59_165,明命五年口榮繇府學建於羅瓜社，,"[""[[300, 0], [356, 0], [356, 1760], [300, 1760]]"", ""[[1705, 0], [1759, 0], [1759, 1741], [1705, 1741]]""]"
Q5_60_166,成泰十年移今所月在縣治東化閏中西社，,"[""[[1593, 0], [1646, 0], [1646, 1741], [1593, 1741]]"", ""[[1483, 0], [1537, 0], [1537, 1741], [1483, 1741]]""]"
Q5_60_167,明命五年建，,"[""[[1193, 0], [1262, 0], [1262, 1741], [1193, 1741]]"", ""[[820, 0], [875, 0], [875, 1741], [820, 1741]]"", ""[[764, 0], [820, 0], [820, 1741], [764, 1741]]""]"
Q5_60_168,嗣德學十三年移設於宜春社，,"[""[[710, 0], [764, 0], [764, 1741], [710, 1741]]"", ""[[651, 0], [710, 0], [710, 1741], [651, 1741]]"", ""[[370, 0], [428, 0], [428, 1741], [370, 1741]]"", ""[[314, 0], [370, 0], [370, 1741], [314, 1741]]"", ""[[199, 0], [258, 0], [258, 1741], [199, 1741]]""]"
Q5_61_169,成泰十四年移今在縣治西美川社東甲，,"[""[[1594, 0], [1647, 0], [1647, 1748], [1594, 1748]]"", ""[[1538, 0], [1594, 0], [1594, 1748], [1538, 1748]]"", ""[[1203, 0], [1261, 0], [1261, 1748], [1203, 1748]]""]"
Q5_61_170,明命五淵月縣學年建於茶養社，,"[""[[1203, 0], [1261, 0], [1261, 1748], [1203, 1748]]"", ""[[1040, 0], [1096, 0], [1096, 1748], [1040, 1748]]"", ""[[926, 0], [987, 0], [987, 1748], [926, 1748]]""]"
Q5_61_171,嗣德元年移今大祿集學，,[]
Q5_61_172,成泰十二年建三月貞府，,[]
Q5_61_173,明命五年建。,[]
Q5_61_174,三 南月 过 明命 五年 建 紹治 六年 移 于 三岐 社，,"[""[[762, 0], [821, 0], [821, 1748], [762, 1748]]"", ""[[484, 0], [540, 0], [540, 1748], [484, 1748]]"", ""[[311, 0], [373, 0], [373, 1748], [311, 1748]]""]"
Q5_61_175,嗣 德 十年 移 圮 山 孫 學 在 今 所 成 泰 十八年 改 为 府 學，,"[""[[311, 0], [373, 0], [373, 1748], [311, 1748]]"", ""[[1792, 0], [1854, 0], [1854, 1774], [1792, 1774]]"", ""[[1571, 0], [1628, 0], [1628, 1774], [1571, 1774]]"", ""[[1344, 0], [1406, 0], [1406, 1774], [1344, 1774]]""]"
Q5_62_176,建 海 全 后 念 理 治 西 香祿 社，,"[""[[1227, 0], [1288, 0], [1288, 1774], [1227, 1774]]""]"
Q5_62_177,明命 十七年 建，,"[""[[953, 0], [1010, 0], [1010, 1774], [953, 1774]]"", ""[[618, 0], [670, 0], [670, 1774], [618, 1774]]"", ""[[383, 0], [442, 0], [442, 1774], [383, 1774]]""]"
Q5_62_178,嗣 德 五年 省 八年 复 建，,"[""[[267, 0], [328, 0], [328, 1774], [267, 1774]]"", ""[[1748, 0], [1805, 0], [1805, 1734], [1748, 1734]]"", ""[[1634, 0], [1688, 0], [1688, 1734], [1634, 1734]]"", ""[[1581, 0], [1634, 0], [1634, 1734], [1581, 1734]]""]"
Q5_63_179,嘉隆 年间 丁 数 三万 六千九 百人，,"[""[[1525, 0], [1581, 0], [1581, 1734], [1525, 1734]]"", ""[[1306, 0], [1356, 0], [1356, 1734], [1306, 1734]]""]"
Q5_63_180,成 泰 十年 四万 三千四百 三十四人，,"[""[[1028, 0], [1089, 0], [1089, 1734], [1028, 1734]]"", ""[[813, 0], [870, 0], [870, 1734], [813, 1734]]"", ""[[531, 0], [588, 0], [588, 1734], [531, 1734]]"", ""[[252, 0], [326, 0], [326, 1734], [252, 1734]]""]"
Q5_63_181,免 在 数 外 下同 职 色，,[]
Q5_63_182,免 差例 得 准 全年 丁税 钱 五万 九千四百 七贯 零 十一年 新 定 抵金 目丝壮 二项 三人，,"[""[[252, 0], [326, 0], [326, 1734], [252, 1734]]"", ""[[1718, 0], [1772, 0], [1772, 1764], [1718, 1764]]"", ""[[1664, 0], [1718, 0], [1718, 1764], [1664, 1764]]"", ""[[1551, 0], [1608, 0], [1608, 1764], [1551, 1764]]"", ""[[1214, 0], [1296, 0], [1296, 1764], [1214, 1764]]"", ""[[1107, 0], [1162, 0], [1162, 1764], [1107, 1764]]"", ""[[1049, 0], [1107, 0], [1107, 1764], [1049, 1764]]""]"
Q5_64_183,银 十一万 二千七百 六十三元 八毛 十八 年 五万 五千七百 五十一 八，,"[""[[885, 0], [932, 0], [932, 1764], [885, 1764]]"", ""[[829, 0], [885, 0], [885, 1764], [829, 1764]]"", ""[[661, 0], [711, 0], [711, 1764], [661, 1764]]"", ""[[257, 0], [334, 0], [334, 1764], [257, 1764]]"", ""[[1665, 0], [1729, 0], [1729, 1750], [1665, 1750]]"", ""[[1563, 0], [1614, 0], [1614, 1750], [1563, 1750]]"", ""[[1286, 0], [1337, 0], [1337, 1750], [1286, 1750]]"", ""[[947, 0], [1003, 0], [1003, 1750], [947, 1750]]""]"
Q5_65_184,免 衽 千 五百六 十五 八，,"[""[[782, 0], [840, 0], [840, 1750], [782, 1750]]""]"
Q5_65_185,百 八十六人，,[]
Q5_65_186,壮 丁 五万 四千 搜银 税 十一 万九千 九百八 十六元 二毛 又 公益 银 贏 银 四毛，,"[""[[731, 0], [782, 0], [782, 1750], [731, 1750]]"", ""[[390, 0], [451, 0], [451, 1750], [390, 1750]]""]"
Q5_65_187,每 壮 丁 二 日 二万 二千 三百元 四毛，,"[""[[329, 0], [390, 0], [390, 1750], [329, 1750]]"", ""[[1468, 0], [1522, 0], [1522, 1734], [1468, 1734]]"", ""[[1423, 0], [1468, 0], [1468, 1734], [1423, 1734]]"", ""[[1359, 0], [1423, 0], [1423, 1734], [1359, 1734]]""]"
